latitude,longitude,alarm_type,speed,alarm_weight,risk_score,cluster,risk_level
13.0100679397583,77.75927734375,UFCW,14,8,0.6068044119931644,1,Medium Risk 🟡
13.0100679397583,77.75927734375,UFCW,14,8,0.6068044119931644,1,Medium Risk 🟡
12.956090927124023,77.72953033447266,HMW,28,4,0.311014447724095,3,Very Low Risk ✅
12.956090927124023,77.72953033447266,HMW,28,4,0.311014447724095,3,Very Low Risk ✅
12.956097602844238,77.72987365722656,LDWR,40,2,0.18642224638806892,3,Very Low Risk ✅
12.956097602844238,77.72987365722656,LDWR,40,2,0.18642224638806892,3,Very Low Risk ✅
12.95612335205078,77.73014831542969,LDWR,33,2,0.15379835327015684,3,Very Low Risk ✅
12.95612335205078,77.73014831542969,LDWR,33,2,0.15379835327015684,3,Very Low Risk ✅
12.95615005493164,77.73046875,FCW,31,9,0.7762933043343172,0,High Risk 🟠
12.95615005493164,77.73046875,FCW,31,9,0.7762933043343172,0,High Risk 🟠
13.009369850158691,77.75886535644531,FCW,34,9,0.7902749728134224,0,High Risk 🟠
13.009369850158691,77.75886535644531,FCW,34,9,0.7902749728134224,0,High Risk 🟠
12.981550216674805,77.7172622680664,UFCW,26,8,0.6627310859095852,1,Medium Risk 🟡
12.981550216674805,77.7172622680664,UFCW,26,8,0.6627310859095852,1,Medium Risk 🟡
13.006790161132812,77.75741577148438,HMW,33,4,0.33431722852260365,3,Very Low Risk ✅
13.006790161132812,77.75741577148438,HMW,33,4,0.33431722852260365,3,Very Low Risk ✅
12.980897903442385,77.71756744384766,UFCW,26,8,0.6627310859095852,1,Medium Risk 🟡
12.980897903442385,77.71756744384766,UFCW,26,8,0.6627310859095852,1,Medium Risk 🟡
13.006032943725586,77.75702667236328,UFCW,20,8,0.6347677489513748,1,Medium Risk 🟡
13.006032943725586,77.75702667236328,UFCW,20,8,0.6347677489513748,1,Medium Risk 🟡
12.95899772644043,77.7319564819336,FCW,28,9,0.762311635855212,0,High Risk 🟠
12.95899772644043,77.7319564819336,FCW,28,9,0.762311635855212,0,High Risk 🟠
13.00596046447754,77.75700378417969,UFCW,9,8,0.5835016311946557,1,Medium Risk 🟡
13.00596046447754,77.75700378417969,UFCW,9,8,0.5835016311946557,1,Medium Risk 🟡
12.980748176574709,77.71910095214844,FCW,34,9,0.7902749728134224,0,High Risk 🟠
12.980748176574709,77.71910095214844,FCW,34,9,0.7902749728134224,0,High Risk 🟠
12.95979118347168,77.73221588134766,FCW,26,9,0.7529905235358085,0,High Risk 🟠
12.95979118347168,77.73221588134766,FCW,26,9,0.7529905235358085,0,High Risk 🟠
12.980501174926758,77.72118377685547,UFCW,25,8,0.6580705297498832,1,Medium Risk 🟡
12.980501174926758,77.72118377685547,UFCW,25,8,0.6580705297498832,1,Medium Risk 🟡
12.969332695007324,77.74124908447266,UFCW,21,8,0.6394283051110765,1,Medium Risk 🟡
12.969332695007324,77.74124908447266,UFCW,21,8,0.6394283051110765,1,Medium Risk 🟡
12.969338417053224,77.74128723144531,UFCW,16,8,0.6161255243125678,1,Medium Risk 🟡
12.969338417053224,77.74128723144531,UFCW,16,8,0.6161255243125678,1,Medium Risk 🟡
12.969352722167969,77.74146270751953,UFCW,14,8,0.6068044119931644,1,Medium Risk 🟡
12.969352722167969,77.74146270751953,UFCW,14,8,0.6068044119931644,1,Medium Risk 🟡
12.963074684143066,77.73307037353516,FCW,22,9,0.7343482988970016,0,High Risk 🟠
12.963074684143066,77.73307037353516,FCW,22,9,0.7343482988970016,0,High Risk 🟠
12.963567733764648,77.73310089111328,UFCW,12,8,0.5974832996737609,1,Medium Risk 🟡
12.963567733764648,77.73310089111328,UFCW,12,8,0.5974832996737609,1,Medium Risk 🟡
13.002326011657717,77.75739288330078,FCW,25,9,0.7483299673761068,0,High Risk 🟠
13.002326011657717,77.75739288330078,FCW,25,9,0.7483299673761068,0,High Risk 🟠
12.980353355407717,77.72337341308594,PCW,13,10,0.7826627310859096,0,High Risk 🟠
12.980353355407717,77.72337341308594,PCW,13,10,0.7826627310859096,0,High Risk 🟠
13.001335144042969,77.75760650634766,HMW,32,4,0.3296566723629019,3,Very Low Risk ✅
13.001335144042969,77.75760650634766,HMW,32,4,0.3296566723629019,3,Very Low Risk ✅
12.965380668640137,77.73336029052734,FCW,32,9,0.7809538604940189,0,High Risk 🟠
12.965380668640137,77.73336029052734,FCW,32,9,0.7809538604940189,0,High Risk 🟠
13.000505447387695,77.75776672363281,HMW,36,4,0.34829889700170885,3,Very Low Risk ✅
13.000505447387695,77.75776672363281,HMW,36,4,0.34829889700170885,3,Very Low Risk ✅
13.00033473968506,77.7577896118164,HMW,32,4,0.3296566723629019,3,Very Low Risk ✅
13.00033473968506,77.7577896118164,HMW,32,4,0.3296566723629019,3,Very Low Risk ✅
12.966307640075684,77.73360443115234,FCW,22,9,0.7343482988970016,0,High Risk 🟠
12.966307640075684,77.73360443115234,FCW,22,9,0.7343482988970016,0,High Risk 🟠
12.980279922485352,77.72521209716797,HMW,31,4,0.3249961162032002,3,Very Low Risk ✅
12.980279922485352,77.72521209716797,HMW,31,4,0.3249961162032002,3,Very Low Risk ✅
12.998854637145996,77.75808715820312,HMW,28,4,0.311014447724095,3,Very Low Risk ✅
12.998854637145996,77.75808715820312,HMW,28,4,0.311014447724095,3,Very Low Risk ✅
12.980262756347656,77.7256851196289,UFCW,13,8,0.6021438558334626,1,Medium Risk 🟡
12.980262756347656,77.7256851196289,UFCW,13,8,0.6021438558334626,1,Medium Risk 🟡
12.997122764587402,77.7584228515625,HMW,26,4,0.3016933354046915,3,Very Low Risk ✅
12.997122764587402,77.7584228515625,HMW,26,4,0.3016933354046915,3,Very Low Risk ✅
12.967753410339355,77.73422241210938,HMW,23,4,0.28771166692558636,3,Very Low Risk ✅
12.967753410339355,77.73422241210938,HMW,23,4,0.28771166692558636,3,Very Low Risk ✅
12.996999740600586,77.75843048095703,FCW,23,9,0.7390088550567033,0,High Risk 🟠
12.996999740600586,77.75843048095703,FCW,23,9,0.7390088550567033,0,High Risk 🟠
12.98023509979248,77.72700500488281,UFCW,3,8,0.5555382942364453,1,Medium Risk 🟡
12.98023509979248,77.72700500488281,UFCW,3,8,0.5555382942364453,1,Medium Risk 🟡
12.968302726745604,77.73523712158203,FCW,25,9,0.7483299673761068,0,High Risk 🟠
12.968302726745604,77.73523712158203,FCW,25,9,0.7483299673761068,0,High Risk 🟠
12.99557113647461,77.7581558227539,HMW,36,4,0.34829889700170885,3,Very Low Risk ✅
12.99557113647461,77.7581558227539,HMW,36,4,0.34829889700170885,3,Very Low Risk ✅
12.994705200195312,77.75780487060547,FCW,28,9,0.762311635855212,0,High Risk 🟠
12.994705200195312,77.75780487060547,FCW,28,9,0.762311635855212,0,High Risk 🟠
12.99448585510254,77.75772857666016,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
